mz	rtime	id_number
748.5286	23.46	F21899
748.5286	99.56	F21900
667.48	23.09	F21901
667.48	98.42	F21902
667.9104	167.17	F21905
589.8808	164.54	F21906
748.5773	108.17	F21907
667.9818	23.09	F21908
667.9818	98.42	F21909
589.9297	289.72	F21910
668.1798	15.93	F21911
748.5872	110.44	F21912
523.17	65.03	F21915
523.17	74.23	F21916
668.3797	113.42	F21917
668.4164	142.09	F21922
523.2276	22.72	F21923
590.0227	176.14	F21924
668.4433	126.57	F21925
590.0798	80.33	F21927
748.615	111.19	F21928
523.3048	164.54	F21934
748.9904	172.04	F21936
749.0077	170.15	F21937
749.5171	111.93	F21941
749.5171	128.13	F21942
523.3497	120.16	F21943
523.3597	118.67	F21944
749.532	23.46	F21945
749.532	99.56	F21946
590.3062	22.72	F21947
590.3062	135.46	F21948
523.374	9.02	F21949
590.3323	16.31	F21951
523.3975	21.57	F21955
668.4843	17.45	F21957
668.4843	25.34	F21958
668.4843	98.42	F21960
523.4359	21.19	F21961
668.5464	18.19	F21962
668.5464	20.44	F21963
590.3544	22.34	F21964
590.4558	119.04	F21968
669.1985	143.27	F21969
590.4662	35.95	F21970
590.4662	123.16	F21971
590.4662	136.62	F21972
523.865	1.3	F21973
590.4791	21.19	F21976
590.8783	164.17	F21977
523.962	249.62	F21978
523.9666	176.14	F21979
524.0217	224.69	F21980
590.9135	226.22	F21982
524.0476	218.51	F21983
524.1039	212.71	F21984
524.1757	87.56	F21985
524.2113	53.15	F21986
590.9295	197.44	F21988
750.1993	18.56	F21991
750.519	127.75	F21993
524.3004	136.62	F21994
524.3004	139.72	F21995
524.3057	139.34	F21996
669.541	30.29	F21999
750.544	23.46	F22000
750.544	99.93	F22001
524.3369	113.05	F22004
669.8686	166.43	F22006
590.9466	98.8	F22012
751.5474	23.46	F22013
751.5474	99.93	F22014
524.3718	118.67	F22015
590.995	167.92	F22016
590.995	174.27	F22017
752.5243	104.05	F22018
752.5596	101.43	F22022
752.9734	171.67	F22023
591.3199	31.78	F22026
591.3199	142.88	F22027
752.9814	219.28	F22028
670.9714	172.04	F22029
671.0036	176.14	F22030
753.4741	116.81	F22031
753.5282	25.34	F22032
753.5282	37.82	F22034
753.5282	105.94	F22035
524.864	1.69	F22036
524.864	23.46	F22039
753.5631	101.43	F22044
671.5143	114.55	F22047
671.5143	116.81	F22048
591.4044	17.82	F22049
591.4044	104.81	F22050
671.8666	166.43	F22054
754.0103	170.53	F22055
672.3613	150.55	F22059
754.4444	136.62	F22061
754.4444	142.48	F22062
754.5392	25.34	F22063
754.5392	105.19	F22064
672.4121	136.62	F22065
754.5677	23.84	F22066
754.5677	101.43	F22067
754.5748	106.31	F22069
672.4432	35.95	F22070
754.5979	17.08	F22072
754.5979	20.81	F22073
591.4628	21.19	F22074
754.9783	219.66	F22075
591.8462	163.05	F22077
591.8655	175.76	F22078
524.9129	292.44	F22081
591.8795	165.3	F22083
524.9364	179.2	F22084
524.9598	229.28	F22086
524.9598	244.21	F22087
755.5425	105.94	F22091
524.9639	175.39	F22092
591.9313	288.57	F22095
755.5787	103.67	F22096
591.9376	156.99	F22099
755.6086	117.55	F22100
755.6086	121.67	F22101
672.5281	20.81	F22102
672.5419	16.69	F22104
592.3184	191.62	F22106
592.3253	114.16	F22111
592.3253	142.09	F22112
672.9983	175.39	F22113
525.3752	118.67	F22114
673.4462	24.96	F22115
673.4462	36.32	F22116
525.3898	8.25	F22117
673.529	21.19	F22119
673.529	116.44	F22120
756.5548	25.34	F22121
756.5548	106.31	F22122
674.4415	109.67	F22127
674.4844	21.19	F22129
674.5325	116.44	F22131
756.5914	108.92	F22132
592.3916	23.09	F22133
592.3973	22.72	F22134
525.9161	163.79	F22135
675.4445	109.29	F22137
756.6356	11.33	F22138
756.6356	68.48	F22140
756.6356	82.25	F22142
525.9667	174.64	F22143
525.9667	175.39	F22144
756.9585	230.04	F22145
756.9585	243.43	F22146
675.5444	117.18	F22147
756.9757	220.05	F22149
526.2435	173.9	F22151
592.4662	21.19	F22153
592.4718	121.67	F22155
676.4563	109.29	F22156
592.4947	21.19	F22157
526.2654	124.65	F22159
757.5583	25.34	F22161
757.5583	107.06	F22162
592.8762	164.54	F22164
676.4936	26.09	F22165
676.4936	29.53	F22166
676.5478	117.18	F22170
526.2935	118.3	F22172
757.623	117.18	F22173
757.623	122.42	F22174
676.999	15.16	F22175
676.999	171.67	F22176
677.4604	109.29	F22178
526.3161	136.23	F22179
526.3161	139.34	F22180
526.3523	123.53	F22181
677.5522	117.18	F22182
677.8042	164.92	F22186
677.9788	172.41	F22188
526.3779	119.04	F22189
592.9515	175.01	F22191
593.0226	176.52	F22192
593.0226	202.08	F22193
678.4368	113.79	F22194
593.1597	16.31	F22196
678.4727	109.67	F22197
593.3305	114.16	F22198
593.3347	140.91	F22199
678.5074	108.92	F22201
757.6513	21.57	F22203
679.015	170.53	F22206
679.3657	16.31	F22207
758.2227	16.31	F22210
593.4764	21.19	F22211
593.4764	122.05	F22212
593.4796	21.19	F22213
679.5122	26.48	F22214
679.5122	109.67	F22218
593.4978	21.19	F22219
680.0185	170.53	F22221
680.136	174.27	F22223
593.8428	164.92	F22224
680.3693	16.31	F22225
593.9069	156.99	F22227
680.4163	137.79	F22229
593.9179	81.86	F22233
680.4518	128.51	F22236
680.4518	131.98	F22237
680.4633	112.3	F22238
758.5699	107.8	F22241
680.4814	15.93	F22242
758.6268	122.42	F22243
759.0016	169.78	F22244
680.7512	164.17	F22245
594.1607	16.31	F22246
681.0201	170.53	F22248
594.3413	113.79	F22250
594.3413	138.18	F22251
759.2234	16.31	F22252
681.2422	128.89	F22253
681.3725	15.93	F22254
594.3784	113.42	F22255
759.5734	107.8	F22257
759.9816	172.04	F22259
526.9646	168.29	F22260
526.9646	174.27	F22261
527.0014	15.16	F22262
681.4556	131.58	F22265
527.1435	201.69	F22266
527.1597	216.96	F22267
527.2144	141.69	F22268
681.4845	15.93	F22270
760.5782	107.43	F22271
681.4958	23.09	F22272
681.4958	98.42	F22273
760.5846	111.56	F22274
761.0181	170.53	F22275
761.2212	16.31	F22276
681.9973	23.09	F22277
681.9973	98.8	F22278
594.4832	21.19	F22279
594.4832	123.53	F22280
682.0231	170.53	F22281
594.5103	21.19	F22282
682.3274	119.04	F22284
527.2686	124.65	F22286
682.4315	112.3	F22287
682.4315	135.84	F22288
682.4315	141.3	F22289
527.297	117.92	F22291
527.3096	22.72	F22294
594.9481	24.21	F22295
594.996	171.29	F22296
682.4876	16.31	F22297
527.3805	118.67	F22300
595.3458	114.16	F22302
761.5891	110.05	F22303
682.4988	23.09	F22304
682.4988	98.8	F22305
595.3497	36.69	F22306
595.3497	140.12	F22307
762.0216	170.53	F22308
595.3824	113.05	F22312
762.221	15.93	F22318
762.221	35.56	F22319
762.5065	103.3	F22320
527.4283	76.14	F22324
683.4349	141.3	F22326
683.8839	166.43	F22327
762.5456	99.56	F22328
527.4364	19.32	F22329
762.5923	110.05	F22331
763.0233	170.53	F22333
595.4939	21.19	F22334
595.514	22.34	F22335
595.5895	136.23	F22337
595.8408	164.92	F22340
763.5954	110.44	F22342
764.0258	170.91	F22343
595.9333	122.42	F22345
595.9758	172.04	F22347
596.1954	17.45	F22348
527.9137	163.79	F22349
684.5631	20.81	F22351
684.5631	71.54	F22352
528.0494	168.66	F22355
528.0494	174.27	F22356
684.7885	164.54	F22357
684.8874	166.43	F22358
596.322	112.3	F22359
596.322	142.09	F22360
528.1142	263.48	F22361
528.1465	203.23	F22362
596.3526	139.34	F22363
596.3582	140.12	F22364
596.3782	115.3	F22365
596.3837	113.42	F22366
685.3923	116.81	F22367
596.3946	139.72	F22368
764.5234	23.46	F22369
596.4772	172.78	F22370
764.5599	25.34	F22371
764.5599	104.81	F22372
596.4976	21.19	F22373
528.2577	198.62	F22377
685.4369	15.93	F22378
685.4369	158.53	F22379
685.4369	167.54	F22380
685.4369	175.01	F22381
528.2632	130.04	F22382
764.5766	16.69	F22383
764.5982	111.56	F22385
685.8823	166.43	F22386
528.2758	17.45	F22387
596.5107	19.32	F22389
596.5107	69.63	F22390
596.5257	21.19	F22391
528.2995	23.84	F22392
528.2995	117.92	F22393
528.3093	118.3	F22394
596.5932	36.69	F22395
686.1838	16.69	F22397
765.5269	23.46	F22399
765.5269	101.43	F22400
528.3315	122.42	F22401
596.8371	166.8	F22402
765.5638	26.09	F22403
765.5638	104.43	F22404
596.876	165.3	F22405
686.4586	35.95	F22408
597.012	170.53	F22411
597.1181	17.82	F22412
597.1181	21.57	F22413
686.5438	20.81	F22414
528.8494	164.54	F22416
686.5577	73.46	F22418
766.5341	102.91	F22421
766.5397	25.34	F22425
766.5397	101.43	F22426
687.228	126.57	F22427
766.5754	105.19	F22428
687.433	112.3	F22431
597.2354	18.56	F22434
597.2571	122.79	F22436
687.5458	21.19	F22439
687.5458	116.44	F22440
597.2894	123.53	F22441
528.9605	174.27	F22443
597.3046	137	F22444
528.9791	176.14	F22445
528.9877	174.64	F22446
597.3616	140.12	F22448
529.0143	277.01	F22449
529.0239	170.91	F22450
687.8577	165.3	F22452
529.0719	173.9	F22454
529.0719	199.4	F22455
688.2009	15.93	F22457
688.4571	110.44	F22459
767.5429	101.8	F22461
688.5005	21.19	F22462
688.5005	24.59	F22463
688.5005	28.78	F22464
767.5788	105.19	F22465
529.2783	17.45	F22466
768.5394	17.08	F22467
529.3124	117.55	F22468
529.3354	122.79	F22469
768.5546	103.67	F22471
768.5908	107.06	F22472
768.8782	295.9	F22473
768.9607	169.4	F22474
768.9607	171.67	F22475
597.5087	21.19	F22476
597.8397	164.92	F22477
769.548	23.09	F22478
769.548	99.93	F22479
529.3846	18.19	F22480
529.3846	24.96	F22481
529.3846	62.73	F22483
688.5492	116.81	F22484
529.3922	15.93	F22485
769.5583	104.05	F22488
688.8552	164.17	F22489
688.9698	174.64	F22490
769.5944	107.06	F22491
689.0173	238.43	F22492
529.3959	140.51	F22494
529.421	130.81	F22496
529.421	138.96	F22497
770.0496	23.09	F22498
770.0496	101.8	F22499
770.5123	98.04	F22501
770.5343	107.8	F22502
689.4928	23.09	F22503
689.4928	99.18	F22504
529.4446	7.1	F22505
529.4446	19.69	F22506
529.4446	71.93	F22507
529.8528	164.92	F22508
770.5701	107.06	F22509
530.0378	91.68	F22510
530.0905	31.41	F22511
770.6005	103.3	F22512
530.1043	123.53	F22513
530.1043	129.28	F22514
530.1043	142.09	F22515
770.6059	110.05	F22517
770.9727	174.27	F22518
530.2789	135.84	F22520
771.5737	107.06	F22521
530.2894	109.67	F22522
530.3244	117.55	F22524
771.6101	109.29	F22525
530.3681	137.39	F22527
772.5292	99.18	F22528
772.5509	26.09	F22529
772.5509	108.17	F22530
772.5853	108.17	F22531
772.6177	21.57	F22533
772.6177	113.79	F22534
772.6177	122.05	F22535
597.9128	43.57	F22536
597.9128	54.69	F22537
597.9128	247.69	F22538
773.5327	99.93	F22540
773.5548	108.17	F22541
530.7903	252.32	F22543
598.0154	170.53	F22544
530.8476	164.92	F22545
598.2019	24.59	F22546
773.5893	108.54	F22547
689.5603	117.92	F22548
773.6253	113.79	F22549
773.6253	123.16	F22550
689.8227	162.68	F22551
774.2556	15.93	F22552
598.2389	18.56	F22553
598.2389	22.34	F22554
530.9321	37.44	F22555
530.9321	77.29	F22556
774.5443	23.46	F22558
774.5443	99.56	F22559
530.9827	168.66	F22560
774.5594	108.54	F22561
689.9948	23.09	F22562
689.9948	99.18	F22563
598.2669	22.72	F22564
598.2669	111.93	F22565
598.2669	130.81	F22566
690.0232	230.81	F22567
531.0015	168.66	F22568
531.0015	172.78	F22569
531.0015	279.69	F22570
690.1784	18.95	F22571
774.5651	108.17	F22572
690.4365	111.19	F22574
774.5936	107.8	F22577
690.4724	109.67	F22578
598.3012	184.28	F22580
531.1183	123.53	F22582
598.3084	137	F22583
531.1825	182.74	F22585
598.3176	123.16	F22586
774.6017	114.92	F22587
774.6017	122.05	F22588
598.3241	109.67	F22590
598.3241	113.42	F22591
690.5181	230.81	F22592
690.5181	238.43	F22593
775.2566	16.31	F22594
531.2323	9.02	F22597
531.2323	12.1	F22598
690.5645	117.18	F22604
690.5645	120.91	F22605
690.919	296.28	F22606
531.2756	16.69	F22607
531.2756	20.81	F22608
690.9719	173.9	F22611
775.5478	23.46	F22612
775.5478	99.56	F22613
691.0126	238.43	F22614
775.5694	26.09	F22615
775.5694	108.17	F22616
531.2918	252.32	F22617
531.2918	260.03	F22618
775.6054	113.79	F22620
691.4763	108.54	F22621
691.5156	230.42	F22622
691.5156	237.29	F22623
776.0457	173.53	F22625
691.8197	164.92	F22629
776.2334	16.31	F22630
691.9228	295.9	F22632
692.0185	235	F22634
776.3144	23.09	F22635
776.3144	114.16	F22637
692.0555	168.29	F22638
531.7932	253.11	F22639
531.7932	256.96	F22640
776.5136	88.7	F22641
531.8509	164.54	F22643
776.5596	24.59	F22644
776.5596	100.31	F22645
692.4524	112.3	F22646
692.4524	126.18	F22647
598.5132	21.19	F22648
692.4635	122.42	F22649
531.9155	2.84	F22650
531.9155	37.44	F22652
531.9155	66.18	F22653
531.9334	78.05	F22655
531.986	168.66	F22656
531.986	174.27	F22657
693.0218	231.19	F22659
693.0811	173.9	F22660
532.0016	279.69	F22662
532.0203	266.19	F22663
693.4668	122.42	F22667
693.5805	16.69	F22671
693.8177	164.92	F22672
776.5742	108.17	F22673
598.6298	96.92	F22675
598.6298	135.84	F22676
532.1268	127.75	F22677
532.1268	136.23	F22678
598.7953	164.54	F22679
693.8975	175.76	F22681
598.8114	176.52	F22682
598.8352	166.8	F22683
776.5798	112.3	F22684
694.0339	226.6	F22686
694.0426	173.53	F22687
776.992	168.66	F22689
777.2344	16.31	F22691
599.0169	170.15	F22692
777.5167	88.7	F22693
777.5636	24.59	F22695
777.5636	100.31	F22696
599.251	21.96	F22697
694.4673	129.66	F22698
694.4673	130.81	F22699
599.2682	143.66	F22700
532.2787	17.45	F22702
777.586	111.19	F22703
694.8141	164.17	F22704
694.8141	166.43	F22705
599.3049	184.66	F22707
694.8984	176.9	F22709
599.3203	123.53	F22710
599.3203	136.62	F22711
778.2323	16.31	F22712
694.989	168.66	F22713
695.0239	226.22	F22714
695.0239	232.33	F22715
778.5392	25.34	F22716
778.5392	105.94	F22717
695.1943	200.55	F22718
599.381	113.42	F22719
599.381	138.18	F22720
695.3609	15.93	F22721
778.5766	25.72	F22723
778.5766	103.3	F22724
532.3163	144.05	F22725
599.3913	39.35	F22726
695.4714	129.66	F22727
779.2324	16.31	F22730
532.3703	23.09	F22731
532.3784	116.44	F22732
695.8164	164.92	F22733
599.4671	21.19	F22734
779.5434	25.34	F22737
779.5434	105.19	F22738
696.0164	225.83	F22739
696.0164	231.95	F22740
779.5801	101.05	F22741
696.2405	21.57	F22742
780.1935	17.82	F22743
696.3643	15.93	F22744
599.5038	115.68	F22747
780.2323	16.31	F22748
696.3703	18.19	F22749
780.5171	103.3	F22750
696.4107	110.44	F22751
599.5227	10.17	F22752
599.5227	21.19	F22753
599.5227	74.99	F22755
696.4386	23.84	F22756
696.7722	164.54	F22761
780.5547	25.34	F22762
780.5547	105.94	F22763
696.8121	166.8	F22764
532.4122	4.37	F22765
532.4122	32.92	F22766
780.5902	104.81	F22767
780.5902	106.68	F22768
697.0292	225.07	F22769
697.3673	16.31	F22771
781.1932	17.82	F22772
532.4403	2.07	F22773
781.2316	16.31	F22775
697.4417	23.84	F22777
697.4417	92.43	F22778
532.8456	164.54	F22780
781.5581	25.34	F22781
781.5581	105.94	F22782
697.5314	224.31	F22784
599.7987	164.92	F22785
532.8915	99.18	F22786
697.6104	15.93	F22788
781.5945	104.81	F22792
599.8552	174.64	F22794
698.0303	225.07	F22795
781.6248	116.06	F22796
781.8612	166.43	F22798
599.8823	106.68	F22799
599.8823	113.05	F22800
599.9694	164.17	F22804
600.0197	170.15	F22806
698.5002	16.69	F22807
600.0393	177.28	F22809
698.5286	224.69	F22810
782.5704	25.34	F22811
782.5704	106.31	F22812
532.9292	38.59	F22813
532.9292	296.28	F22815
782.5807	101.8	F22816
600.2544	21.57	F22819
600.2544	123.16	F22820
600.2544	137.79	F22821
698.6144	15.93	F22822
782.9846	172.04	F22823
698.7705	164.92	F22824
600.3238	136.62	F22825
699.0249	224.69	F22826
533.1291	164.54	F22829
533.1291	174.64	F22830
699.5272	224.69	F22831
783.5738	25.34	F22833
783.5738	105.94	F22834
699.5458	115.68	F22835
600.3945	23.84	F22836
600.3945	29.53	F22837
783.6394	117.55	F22839
783.6394	122.42	F22840
783.8595	166.06	F22841
700.0268	224.69	F22842
700.2362	16.31	F22843
533.1775	22.34	F22844
533.1818	25.72	F22849
533.2255	111.93	F22852
600.7934	161.19	F22853
600.7934	164.92	F22854
700.5281	104.05	F22857
700.5494	115.68	F22858
533.3415	99.93	F22861
533.3415	110.82	F22862
600.9503	139.34	F22863
600.9503	179.97	F22865
600.9503	191.62	F22866
784.5847	107.06	F22869
784.6431	123.16	F22871
533.3467	164.17	F22876
784.6664	12.48	F22880
601.2298	23.46	F22881
533.3516	103.3	F22882
784.9796	168.29	F22883
784.9796	172.78	F22884
601.2672	147.87	F22885
601.3366	135.84	F22886
533.3836	21.19	F22887
785.5892	107.06	F22888
785.6543	127.36	F22889
785.6543	136.62	F22890
785.9584	249.62	F22891
786.6012	109.67	F22894
701.0216	224.69	F22895
701.2377	15.93	F22896
786.6582	127.75	F22897
786.6582	137	F22898
701.2825	22.34	F22900
701.2825	98.42	F22901
787.605	109.67	F22904
601.7965	164.92	F22905
787.662	126.57	F22906
787.662	138.57	F22907
701.4106	167.17	F22908
701.4106	175.76	F22909
788.0041	170.53	F22910
788.5251	99.93	F22913
788.5458	107.06	F22914
788.5613	100.31	F22915
701.5313	24.59	F22916
701.5313	102.54	F22917
701.5603	116.81	F22919
788.6087	110.05	F22920
788.6162	121.29	F22921
788.9802	232.33	F22922
788.9904	168.66	F22923
788.9904	173.53	F22924
788.9904	229.66	F22925
788.9904	241.5	F22926
789.1005	173.9	F22927
789.5263	101.8	F22930
533.4436	14.78	F22932
601.9674	163.79	F22937
701.5761	16.31	F22940
533.4571	21.19	F22941
789.6117	110.05	F22942
701.888	175.01	F22944
702.004	230.42	F22945
702.004	239.97	F22946
601.9764	16.31	F22948
601.9764	24.21	F22949
601.9764	47.8	F22950
601.9764	101.8	F22951
789.6203	116.81	F22952
789.6203	120.53	F22953
702.0235	224.69	F22954
789.797	164.92	F22955
602.2333	23.46	F22956
533.4757	32.16	F22957
602.3404	135.84	F22960
789.993	172.41	F22961
789.993	246.51	F22962
702.2147	16.31	F22963
602.3488	123.16	F22964
790.2514	15.93	F22965
702.2852	22.72	F22968
702.4733	108.17	F22970
602.3939	117.92	F22971
790.5404	25.34	F22972
790.5404	100.68	F22973
533.8488	164.54	F22976
790.5618	107.43	F22977
702.5064	104.43	F22979
702.5064	108.54	F22980
702.5064	230.04	F22981
702.5064	238.05	F22982
790.5756	25.34	F22983
790.5756	104.05	F22984
790.5915	23.09	F22989
602.4457	22.72	F22990
790.6086	26.09	F22991
790.6086	110.82	F22992
790.6242	116.81	F22994
790.6242	121.67	F22995
602.7828	164.54	F22996
790.8323	164.92	F22997
602.7919	164.17	F22998
791.2523	15.93	F22999
702.5635	116.81	F23000
533.933	296.67	F23001
702.9774	169.03	F23002
702.9774	172.41	F23003
791.5436	24.59	F23004
791.5436	99.93	F23005
703.0229	224.69	F23007
534.1214	127.36	F23008
791.5611	23.09	F23009
791.5611	107.43	F23010
534.1924	145.96	F23011
703.2154	16.31	F23012
534.2966	119.41	F23013
534.2966	165.68	F23014
791.5793	25.34	F23015
791.5793	103.67	F23016
602.9604	15.16	F23017
602.9604	100.31	F23019
703.5087	23.09	F23020
703.5087	99.18	F23021
791.6113	111.19	F23022
534.3132	141.3	F23024
534.319	123.91	F23025
703.5423	21.19	F23026
791.6284	126.57	F23030
703.5758	117.92	F23031
602.9639	93.57	F23033
704.0104	23.09	F23035
704.0104	99.56	F23036
603.0676	127.36	F23037
603.0676	131.98	F23038
704.0224	221.61	F23039
704.1953	17.08	F23040
792.0626	23.46	F23041
792.0626	102.54	F23042
603.2224	18.56	F23043
792.1846	22.34	F23044
704.2132	16.31	F23045
603.2941	136.23	F23046
792.5551	25.34	F23050
792.5551	103.3	F23051
603.3983	117.92	F23052
792.5684	108.54	F23054
534.3936	119.78	F23055
704.4885	108.17	F23057
534.4607	20.81	F23058
603.5334	116.44	F23059
792.5911	25.34	F23061
792.5911	105.19	F23062
534.8437	164.54	F23063
603.7473	49.33	F23064
704.514	23.09	F23065
704.514	98.8	F23066
534.9192	177.66	F23067
534.9192	179.2	F23068
792.7908	166.43	F23069
534.9254	296.28	F23070
534.9353	295.52	F23071
704.5243	108.17	F23072
793.5585	25.34	F23073
793.5585	103.3	F23074
535.1356	143.66	F23075
793.5944	25.34	F23076
793.5944	105.56	F23077
794.5356	110.05	F23080
535.2894	137.39	F23081
535.3003	119.78	F23082
704.5792	118.3	F23083
535.3166	140.91	F23084
705.0206	221.99	F23085
705.1496	202.46	F23086
705.2143	16.31	F23089
794.5706	25.34	F23090
794.5706	105.19	F23091
604.0663	126.18	F23092
604.0663	133.16	F23093
604.2256	18.56	F23094
794.6065	106.31	F23095
794.7492	164.54	F23096
604.2974	135.84	F23097
794.7893	166.06	F23098
795.0119	170.15	F23099
795.5136	170.91	F23100
705.3137	23.09	F23101
705.4925	108.54	F23102
604.3699	21.96	F23103
604.3699	35.56	F23104
604.3699	46.65	F23105
604.3699	65.79	F23106
604.3699	76.52	F23107
795.5747	25.34	F23108
795.5747	105.19	F23109
795.6101	106.31	F23110
604.4076	118.3	F23111
795.7516	164.92	F23114
796.5266	110.05	F23115
796.5266	165.3	F23117
796.5514	106.68	F23119
604.7797	164.92	F23121
604.8333	164.54	F23122
796.5859	106.31	F23123
604.9298	157.75	F23125
705.5011	6.33	F23128
796.6154	25.34	F23132
796.6154	105.19	F23133
796.6216	110.44	F23134
705.5272	108.54	F23136
796.7476	164.92	F23137
604.9455	139.72	F23138
604.9455	158.14	F23139
604.9455	179.97	F23140
604.9455	192.41	F23141
604.9596	202.08	F23144
705.5826	118.3	F23146
705.5826	121.29	F23147
797.5301	110.05	F23148
797.5548	107.06	F23150
706.0439	238.43	F23153
706.1737	17.82	F23154
797.5895	107.06	F23155
706.2126	16.31	F23156
605.0647	126.57	F23157
605.0647	132.37	F23158
797.6256	108.92	F23159
605.1244	15.16	F23160
797.6561	124.28	F23161
797.6561	134.69	F23162
797.6561	138.18	F23163
535.4665	130.81	F23168
535.4665	138.96	F23169
605.3097	136.23	F23170
798.5426	114.55	F23171
798.5426	123.91	F23172
535.4911	12.1	F23175
535.8633	177.28	F23180
798.5663	107.06	F23181
706.4566	25.72	F23183
706.4681	111.56	F23185
706.4681	130.81	F23187
798.5757	101.8	F23188
605.4425	21.19	F23189
535.9029	9.78	F23190
798.6004	108.92	F23191
706.5391	109.67	F23192
605.7455	49.71	F23193
706.5861	122.05	F23194
798.6318	109.67	F23195
798.6318	122.79	F23196
706.9877	168.66	F23197
706.9877	172.78	F23198
707.0196	222.77	F23199
605.9284	157.37	F23202
605.9284	197.05	F23203
798.7456	164.92	F23205
707.047	232.33	F23206
707.047	237.67	F23207
707.0773	127.75	F23208
707.0773	132.37	F23209
707.0974	173.53	F23212
606.0487	246.91	F23213
707.1504	202.08	F23214
707.1738	17.82	F23215
606.0632	126.57	F23216
606.0632	132.37	F23217
799.2513	15.55	F23219
799.2513	139.34	F23221
799.5703	107.06	F23223
707.3301	23.09	F23224
799.6049	106.68	F23225
707.4715	110.82	F23226
707.5428	110.05	F23231
